"Step","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum__MIN","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum__MAX","Yahoo b512 l0.0005 -- qx8h22fz - total_loss","Yahoo b512 l0.0005 -- qx8h22fz - total_loss__MIN","Yahoo b512 l0.0005 -- qx8h22fz - total_loss__MAX"
"17528","1386.4320068359375","1386.4320068359375","1386.4320068359375","1028.1397705078125","1028.1397705078125","1028.1397705078125"
"17529","1386.19580078125","1386.19580078125","1386.19580078125","1038.735107421875","1038.735107421875","1038.735107421875"
"17530","1350.76513671875","1350.76513671875","1350.76513671875","1021.370849609375","1021.370849609375","1021.370849609375"
"17531","1357.9271240234375","1357.9271240234375","1357.9271240234375","1010.1163330078125","1010.1163330078125","1010.1163330078125"
"17532","1334.9266357421875","1334.9266357421875","1334.9266357421875","998.4100952148438","998.4100952148438","998.4100952148438"
"17533","1337.8021240234375","1337.8021240234375","1337.8021240234375","1003.5289306640625","1003.5289306640625","1003.5289306640625"
"17534","1370.0438232421875","1370.0438232421875","1370.0438232421875","1031.7403564453125","1031.7403564453125","1031.7403564453125"
"17535","1360.502197265625","1360.502197265625","1360.502197265625","1008.5211181640625","1008.5211181640625","1008.5211181640625"
"17536","1365.6900634765625","1365.6900634765625","1365.6900634765625","1025.8681640625","1025.8681640625","1025.8681640625"
"17537","1359.1435546875","1359.1435546875","1359.1435546875","1018.611572265625","1018.611572265625","1018.611572265625"
"17538","1384.2855224609375","1384.2855224609375","1384.2855224609375","1022.31982421875","1022.31982421875","1022.31982421875"
"17539","1369.4046630859375","1369.4046630859375","1369.4046630859375","1011.0330810546875","1011.0330810546875","1011.0330810546875"
"17540","1396.900390625","1396.900390625","1396.900390625","1044.2052001953125","1044.2052001953125","1044.2052001953125"
"17541","1394.6654052734375","1394.6654052734375","1394.6654052734375","1035.058837890625","1035.058837890625","1035.058837890625"
"17542","1420.2674560546875","1420.2674560546875","1420.2674560546875","1054.9366455078125","1054.9366455078125","1054.9366455078125"
"17543","1393.490966796875","1393.490966796875","1393.490966796875","1014.0000610351562","1014.0000610351562","1014.0000610351562"
"17544","1391.872314453125","1391.872314453125","1391.872314453125","1048.43896484375","1048.43896484375","1048.43896484375"
"17545","1374.279541015625","1374.279541015625","1374.279541015625","1017.7007446289062","1017.7007446289062","1017.7007446289062"
"17546","1395.7939453125","1395.7939453125","1395.7939453125","1032.190673828125","1032.190673828125","1032.190673828125"
"17547","1345.2747802734375","1345.2747802734375","1345.2747802734375","1019.8972778320312","1019.8972778320312","1019.8972778320312"
"17548","1398.4830322265625","1398.4830322265625","1398.4830322265625","1019.1370239257812","1019.1370239257812","1019.1370239257812"
"17549","1360.6800537109375","1360.6800537109375","1360.6800537109375","1002.0735473632812","1002.0735473632812","1002.0735473632812"
"17550","1340.5419921875","1340.5419921875","1340.5419921875","995.3997192382812","995.3997192382812","995.3997192382812"
"17551","1362.8870849609375","1362.8870849609375","1362.8870849609375","1009.0062866210938","1009.0062866210938","1009.0062866210938"
"17552","1385.6585693359375","1385.6585693359375","1385.6585693359375","1044.6793212890625","1044.6793212890625","1044.6793212890625"
"17553","1375.6217041015625","1375.6217041015625","1375.6217041015625","1018.5997314453125","1018.5997314453125","1018.5997314453125"
"17554","1364.8807373046875","1364.8807373046875","1364.8807373046875","1012.937744140625","1012.937744140625","1012.937744140625"
"17555","1369.265869140625","1369.265869140625","1369.265869140625","1002.5164184570312","1002.5164184570312","1002.5164184570312"
"17556","1413.761962890625","1413.761962890625","1413.761962890625","1050.6280517578125","1050.6280517578125","1050.6280517578125"
"17557","1372.997314453125","1372.997314453125","1372.997314453125","1017.1795654296875","1017.1795654296875","1017.1795654296875"
"17558","1363.2108154296875","1363.2108154296875","1363.2108154296875","1012.0410766601562","1012.0410766601562","1012.0410766601562"
"17559","1375.3199462890625","1375.3199462890625","1375.3199462890625","1028.2672119140625","1028.2672119140625","1028.2672119140625"
"17560","1377.3306884765625","1377.3306884765625","1377.3306884765625","1024.26953125","1024.26953125","1024.26953125"
"17561","1374.5262451171875","1374.5262451171875","1374.5262451171875","1019.8528442382812","1019.8528442382812","1019.8528442382812"
"17562","1401.658447265625","1401.658447265625","1401.658447265625","1037.538818359375","1037.538818359375","1037.538818359375"
"17563","1384.7066650390625","1384.7066650390625","1384.7066650390625","1020.16650390625","1020.16650390625","1020.16650390625"
"17564","1416.3753662109375","1416.3753662109375","1416.3753662109375","1039.2413330078125","1039.2413330078125","1039.2413330078125"
"17565","1321.289306640625","1321.289306640625","1321.289306640625","976.73486328125","976.73486328125","976.73486328125"
"17566","1391.478515625","1391.478515625","1391.478515625","1029.312255859375","1029.312255859375","1029.312255859375"
"17567","1390.2427978515625","1390.2427978515625","1390.2427978515625","1038.622314453125","1038.622314453125","1038.622314453125"
"17568","1395.2296142578125","1395.2296142578125","1395.2296142578125","1029.2078857421875","1029.2078857421875","1029.2078857421875"
"17569","1360.154052734375","1360.154052734375","1360.154052734375","1015.413818359375","1015.413818359375","1015.413818359375"
"17570","1397.7681884765625","1397.7681884765625","1397.7681884765625","1023.4100341796875","1023.4100341796875","1023.4100341796875"
"17571","1409.70947265625","1409.70947265625","1409.70947265625","1043.4874267578125","1043.4874267578125","1043.4874267578125"
"17572","1406.2861328125","1406.2861328125","1406.2861328125","1028.98974609375","1028.98974609375","1028.98974609375"
"17573","1350.023681640625","1350.023681640625","1350.023681640625","1010.3392333984375","1010.3392333984375","1010.3392333984375"
"17574","1386.2291259765625","1386.2291259765625","1386.2291259765625","1035.05322265625","1035.05322265625","1035.05322265625"
"17575","1384.0924072265625","1384.0924072265625","1384.0924072265625","1019.0174560546875","1019.0174560546875","1019.0174560546875"
"17576","1366.3924560546875","1366.3924560546875","1366.3924560546875","1011.8582153320312","1011.8582153320312","1011.8582153320312"
"17577","1361.0830078125","1361.0830078125","1361.0830078125","1005.4281005859375","1005.4281005859375","1005.4281005859375"
"17578","1382.8463134765625","1382.8463134765625","1382.8463134765625","1033.5028076171875","1033.5028076171875","1033.5028076171875"
"17579","1408.315673828125","1408.315673828125","1408.315673828125","1023.3773803710938","1023.3773803710938","1023.3773803710938"
"17580","1369.379150390625","1369.379150390625","1369.379150390625","1017.65625","1017.65625","1017.65625"
"17581","1335.6866455078125","1335.6866455078125","1335.6866455078125","1003.86572265625","1003.86572265625","1003.86572265625"
"17582","1375.8768310546875","1375.8768310546875","1375.8768310546875","1024.1859130859375","1024.1859130859375","1024.1859130859375"
"17583","1353.1292724609375","1353.1292724609375","1353.1292724609375","1011.18408203125","1011.18408203125","1011.18408203125"
"17584","1384.2003173828125","1384.2003173828125","1384.2003173828125","1020.3733520507812","1020.3733520507812","1020.3733520507812"
"17585","1399.111572265625","1399.111572265625","1399.111572265625","1042.4212646484375","1042.4212646484375","1042.4212646484375"
"17586","1417.656494140625","1417.656494140625","1417.656494140625","1051.8551025390625","1051.8551025390625","1051.8551025390625"
"17587","1391.10302734375","1391.10302734375","1391.10302734375","1034.7249755859375","1034.7249755859375","1034.7249755859375"
"17588","1387.6927490234375","1387.6927490234375","1387.6927490234375","1025.5535888671875","1025.5535888671875","1025.5535888671875"
"17589","1387.1854248046875","1387.1854248046875","1387.1854248046875","1026.4483642578125","1026.4483642578125","1026.4483642578125"
"17590","1340.88671875","1340.88671875","1340.88671875","986.9625244140625","986.9625244140625","986.9625244140625"
"17591","1377.5218505859375","1377.5218505859375","1377.5218505859375","1037.9251708984375","1037.9251708984375","1037.9251708984375"
"17592","1410.635986328125","1410.635986328125","1410.635986328125","1038.0452880859375","1038.0452880859375","1038.0452880859375"
"17593","1359.2015380859375","1359.2015380859375","1359.2015380859375","1019.2297973632812","1019.2297973632812","1019.2297973632812"
"17594","1352.6942138671875","1352.6942138671875","1352.6942138671875","1019.0919189453125","1019.0919189453125","1019.0919189453125"
"17595","1397.0621337890625","1397.0621337890625","1397.0621337890625","1031.884765625","1031.884765625","1031.884765625"
"17596","1362.3955078125","1362.3955078125","1362.3955078125","1001.5328979492188","1001.5328979492188","1001.5328979492188"
"17597","1367.6552734375","1367.6552734375","1367.6552734375","1016.937255859375","1016.937255859375","1016.937255859375"
"17598","1406.7144775390625","1406.7144775390625","1406.7144775390625","1040.1298828125","1040.1298828125","1040.1298828125"
"17599","1355.6435546875","1355.6435546875","1355.6435546875","1010.1361694335938","1010.1361694335938","1010.1361694335938"
"17600","1324.9163818359375","1324.9163818359375","1324.9163818359375","1000.0753784179688","1000.0753784179688","1000.0753784179688"
"17602","1353.3863525390625","1353.3863525390625","1353.3863525390625","998.0589599609375","998.0589599609375","998.0589599609375"
"17603","1367.1043701171875","1367.1043701171875","1367.1043701171875","1010.7042236328125","1010.7042236328125","1010.7042236328125"
"17604","1376.6968994140625","1376.6968994140625","1376.6968994140625","1024.6220703125","1024.6220703125","1024.6220703125"
"17605","1402.9061279296875","1402.9061279296875","1402.9061279296875","1048.103759765625","1048.103759765625","1048.103759765625"
"17606","1398.3397216796875","1398.3397216796875","1398.3397216796875","1037.712890625","1037.712890625","1037.712890625"
"17607","1371.6031494140625","1371.6031494140625","1371.6031494140625","1015.9103393554688","1015.9103393554688","1015.9103393554688"
"17608","1372.823486328125","1372.823486328125","1372.823486328125","1018.4691162109375","1018.4691162109375","1018.4691162109375"
"17609","1366.8887939453125","1366.8887939453125","1366.8887939453125","1011.221923828125","1011.221923828125","1011.221923828125"
"17610","1372.2266845703125","1372.2266845703125","1372.2266845703125","1019.2138671875","1019.2138671875","1019.2138671875"
"17611","1387.1514892578125","1387.1514892578125","1387.1514892578125","1029.6065673828125","1029.6065673828125","1029.6065673828125"
"17612","1357.4312744140625","1357.4312744140625","1357.4312744140625","1026.770751953125","1026.770751953125","1026.770751953125"
"17613","1350.0189208984375","1350.0189208984375","1350.0189208984375","1001.837890625","1001.837890625","1001.837890625"
"17614","1410.0328369140625","1410.0328369140625","1410.0328369140625","1037.36962890625","1037.36962890625","1037.36962890625"
"17615","1371.9595947265625","1371.9595947265625","1371.9595947265625","1015.3040771484375","1015.3040771484375","1015.3040771484375"
"17616","1387.703125","1387.703125","1387.703125","1025.36083984375","1025.36083984375","1025.36083984375"
"17617","1375.586181640625","1375.586181640625","1375.586181640625","1022.9732666015625","1022.9732666015625","1022.9732666015625"
"17618","1345.6727294921875","1345.6727294921875","1345.6727294921875","1017.5049438476562","1017.5049438476562","1017.5049438476562"
"17619","1362.038330078125","1362.038330078125","1362.038330078125","1032.215576171875","1032.215576171875","1032.215576171875"
"17620","1381.1461181640625","1381.1461181640625","1381.1461181640625","1018.8382568359375","1018.8382568359375","1018.8382568359375"
"17621","1387.750244140625","1387.750244140625","1387.750244140625","1029.4063720703125","1029.4063720703125","1029.4063720703125"
"17622","1380.86328125","1380.86328125","1380.86328125","1021.875","1021.875","1021.875"
"17623","1376.690673828125","1376.690673828125","1376.690673828125","1017.1927490234375","1017.1927490234375","1017.1927490234375"
"17624","1388.77197265625","1388.77197265625","1388.77197265625","1025.364990234375","1025.364990234375","1025.364990234375"
"17625","1365.6068115234375","1365.6068115234375","1365.6068115234375","1008.0985107421875","1008.0985107421875","1008.0985107421875"
"17626","1396.4136962890625","1396.4136962890625","1396.4136962890625","1010.5323486328125","1010.5323486328125","1010.5323486328125"
"17627","1371.6029052734375","1371.6029052734375","1371.6029052734375","1017.0814208984375","1017.0814208984375","1017.0814208984375"
"17628","1395.9090576171875","1395.9090576171875","1395.9090576171875","1028.1722412109375","1028.1722412109375","1028.1722412109375"
"17629","1352.64794921875","1352.64794921875","1352.64794921875","1011.552001953125","1011.552001953125","1011.552001953125"
"17630","1384.1453857421875","1384.1453857421875","1384.1453857421875","1024.046142578125","1024.046142578125","1024.046142578125"
"17631","1404.2041015625","1404.2041015625","1404.2041015625","1039.8909912109375","1039.8909912109375","1039.8909912109375"
"17632","1375.2489013671875","1375.2489013671875","1375.2489013671875","1011.6445922851562","1011.6445922851562","1011.6445922851562"
